seq,event_ts,ingest_ts,asset_id,lat,lon,speed_mph,heading_deg,shipment_ref,geofence_id,geofence_event
6,2026-01-11T05:00:00.000Z,2026-01-11T05:01:00.000Z,TRK-1027,32.17344,-96.51156,45,121,,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:10:00.000Z,TRK-1028,32.17344,-96.51156,51,81,SHIP-315,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:08:00.000Z,TRK-1030,32.106179999999995,-97.13632,62,174,SHIP-317,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:04:00.000Z,TRK-1031,32.106179999999995,-97.13632,62,297,SHIP-318,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:12:00.000Z,TRK-1032,32.106179999999995,-97.13632,54,40,,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:02:00.000Z,TRK-1033,33.33730416666666,-96.946875,58,306,SHIP-320,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:07:00.000Z,TRK-1034,33.33730416666666,-96.946875,50,330,SHIP-321,,
6,2026-01-11T05:00:00.000Z,2026-01-11T05:03:00.000Z,TRK-1035,33.33730416666666,-96.946875,45,87,SHIP-322,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:06:00.000Z,TRK-1024,32.81032727272727,-96.74327272727272,62,197,,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:07:00.000Z,TRK-1025,32.81032727272727,-96.74327272727272,58,246,SHIP-312,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:06:00.000Z,TRK-1026,32.81032727272727,-96.74327272727272,52,188,,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:03:00.000Z,TRK-1027,32.052788,-96.454472,48,200,SHIP-314,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:13:00.000Z,TRK-1028,32.052788,-96.454472,59,283,SHIP-315,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:06:00.000Z,TRK-1029,32.052788,-96.454472,54,124,SHIP-316,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:13:00.000Z,TRK-1030,31.972075999999998,-97.204184,49,240,SHIP-317,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:13:00.000Z,TRK-1031,31.972075999999998,-97.204184,46,166,SHIP-318,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:12:00.000Z,TRK-1033,33.449425,-96.97685,60,202,SHIP-320,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:15:00.000Z,TRK-1034,33.449425,-96.97685,50,15,SHIP-321,,
7,2026-01-11T06:00:00.000Z,2026-01-11T06:03:00.000Z,TRK-1035,33.449425,-96.97685,52,212,SHIP-322,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:11:00.000Z,TRK-1024,32.81593181818182,-96.73431818181818,50,352,,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:14:00.000Z,TRK-1025,32.81593181818182,-96.73431818181818,54,214,SHIP-312,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:14:00.000Z,TRK-1026,32.81593181818182,-96.73431818181818,51,356,SHIP-313,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:15:00.000Z,TRK-1027,31.932136,-96.397384,52,293,SHIP-314,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:15:00.000Z,TRK-1028,31.932136,-96.397384,45,215,SHIP-315,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:12:00.000Z,TRK-1029,31.932136,-96.397384,47,262,,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:13:00.000Z,TRK-1030,31.837971999999997,-97.272048,48,128,SHIP-317,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:03:00.000Z,TRK-1031,31.837971999999997,-97.272048,51,262,,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:04:00.000Z,TRK-1032,31.837971999999997,-97.272048,62,190,SHIP-319,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:01:00.000Z,TRK-1033,33.561545833333334,-97.00682499999999,50,320,,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:08:00.000Z,TRK-1034,33.561545833333334,-97.00682499999999,62,262,SHIP-321,,
8,2026-01-11T07:00:00.000Z,2026-01-11T07:10:00.000Z,TRK-1035,33.561545833333334,-97.00682499999999,60,258,SHIP-322,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:11:00.000Z,TRK-1024,32.82153636363636,-96.72536363636364,48,271,SHIP-311,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:10:00.000Z,TRK-1025,32.82153636363636,-96.72536363636364,59,347,SHIP-312,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:13:00.000Z,TRK-1026,32.82153636363636,-96.72536363636364,59,284,SHIP-313,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:15:00.000Z,TRK-1027,31.811484,-96.340296,45,344,SHIP-314,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:05:00.000Z,TRK-1028,31.811484,-96.340296,53,12,SHIP-315,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:08:00.000Z,TRK-1030,31.703868,-97.339912,54,220,SHIP-317,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:03:00.000Z,TRK-1031,31.703868,-97.339912,45,16,SHIP-318,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:11:00.000Z,TRK-1032,31.703868,-97.339912,62,166,,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:05:00.000Z,TRK-1033,33.67366666666666,-97.0368,62,216,SHIP-320,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:00:00.000Z,TRK-1034,33.67366666666666,-97.0368,48,27,SHIP-321,,
9,2026-01-11T08:00:00.000Z,2026-01-11T08:10:00.000Z,TRK-1035,33.67366666666666,-97.0368,51,223,SHIP-322,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:10:00.000Z,TRK-1024,32.82714090909091,-96.71640909090908,51,13,,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:12:00.000Z,TRK-1026,32.82714090909091,-96.71640909090908,57,338,SHIP-313,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:04:00.000Z,TRK-1027,31.690832,-96.283208,45,166,,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:09:00.000Z,TRK-1028,31.690832,-96.283208,60,101,SHIP-315,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:09:00.000Z,TRK-1029,31.690832,-96.283208,59,179,SHIP-316,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:11:00.000Z,TRK-1030,31.569764,-97.407776,55,200,,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:08:00.000Z,TRK-1031,31.569764,-97.407776,60,224,SHIP-318,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:10:00.000Z,TRK-1032,31.569764,-97.407776,45,304,SHIP-319,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:00:00.000Z,TRK-1033,33.7857875,-97.066775,60,292,SHIP-320,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:12:00.000Z,TRK-1034,33.7857875,-97.066775,48,207,SHIP-321,,
10,2026-01-11T09:00:00.000Z,2026-01-11T09:10:00.000Z,TRK-1035,33.7857875,-97.066775,48,9,SHIP-322,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:12:00.000Z,TRK-1024,32.83274545454545,-96.70745454545454,50,299,,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:12:00.000Z,TRK-1025,32.83274545454545,-96.70745454545454,48,262,SHIP-312,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:04:00.000Z,TRK-1026,32.83274545454545,-96.70745454545454,62,336,SHIP-313,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:14:00.000Z,TRK-1027,31.57018,-96.22612,48,324,SHIP-314,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:09:00.000Z,TRK-1028,31.57018,-96.22612,48,171,SHIP-315,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:14:00.000Z,TRK-1029,31.57018,-96.22612,55,113,SHIP-316,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:14:00.000Z,TRK-1030,31.43566,-97.47564,51,11,SHIP-317,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:09:00.000Z,TRK-1031,31.43566,-97.47564,47,292,SHIP-318,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:06:00.000Z,TRK-1032,31.43566,-97.47564,47,221,SHIP-319,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:10:00.000Z,TRK-1033,33.89790833333333,-97.09675,46,125,SHIP-320,,
11,2026-01-11T10:00:00.000Z,2026-01-11T10:03:00.000Z,TRK-1034,33.89790833333333,-97.09675,47,265,SHIP-321,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:00:00.000Z,TRK-1024,32.83835,-96.6985,57,272,SHIP-311,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:00:00.000Z,TRK-1025,32.83835,-96.6985,49,90,SHIP-312,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:00:00.000Z,TRK-1026,32.83835,-96.6985,58,237,SHIP-313,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:15:00.000Z,TRK-1027,31.449528,-96.169032,57,257,SHIP-314,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:12:00.000Z,TRK-1028,31.449528,-96.169032,61,181,,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:09:00.000Z,TRK-1029,31.449528,-96.169032,53,275,SHIP-316,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:13:00.000Z,TRK-1030,31.301555999999998,-97.543504,54,38,SHIP-317,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:02:00.000Z,TRK-1031,31.301555999999998,-97.543504,61,148,SHIP-318,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:02:00.000Z,TRK-1032,31.301555999999998,-97.543504,49,41,SHIP-319,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:11:00.000Z,TRK-1033,34.01002916666666,-97.126725,53,335,SHIP-320,,
12,2026-01-11T11:00:00.000Z,2026-01-11T11:04:00.000Z,TRK-1034,34.01002916666666,-97.126725,55,18,SHIP-321,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:12:00.000Z,TRK-1024,32.843954545454544,-96.68954545454545,61,168,SHIP-311,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:12:00.000Z,TRK-1025,32.843954545454544,-96.68954545454545,58,34,,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:01:00.000Z,TRK-1026,32.843954545454544,-96.68954545454545,45,192,SHIP-313,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:09:00.000Z,TRK-1027,31.328876,-96.111944,46,221,SHIP-314,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:00:00.000Z,TRK-1028,31.328876,-96.111944,61,12,SHIP-315,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:09:00.000Z,TRK-1029,31.328876,-96.111944,49,127,SHIP-316,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:11:00.000Z,TRK-1030,31.167451999999997,-97.611368,58,313,,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:00:00.000Z,TRK-1031,31.167451999999997,-97.611368,47,57,SHIP-318,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:04:00.000Z,TRK-1032,31.167451999999997,-97.611368,54,258,SHIP-319,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:01:00.000Z,TRK-1033,34.12215,-97.1567,49,147,SHIP-320,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:01:00.000Z,TRK-1034,34.12215,-97.1567,51,276,SHIP-321,,
13,2026-01-11T12:00:00.000Z,2026-01-11T12:01:00.000Z,TRK-1035,34.12215,-97.1567,47,94,SHIP-322,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:08:00.000Z,TRK-1024,32.84955909090909,-96.68059090909091,58,167,SHIP-311,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:15:00.000Z,TRK-1025,32.84955909090909,-96.68059090909091,58,341,SHIP-312,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:09:00.000Z,TRK-1026,32.84955909090909,-96.68059090909091,46,231,SHIP-313,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:12:00.000Z,TRK-1027,31.208223999999998,-96.054856,53,177,SHIP-314,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:02:00.000Z,TRK-1028,31.208223999999998,-96.054856,48,166,SHIP-315,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:10:00.000Z,TRK-1029,31.208223999999998,-96.054856,53,189,SHIP-316,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:00:00.000Z,TRK-1030,31.033348,-97.679232,47,254,SHIP-317,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:09:00.000Z,TRK-1031,31.033348,-97.679232,61,190,SHIP-318,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:05:00.000Z,TRK-1032,31.033348,-97.679232,48,178,SHIP-319,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:13:00.000Z,TRK-1033,34.23427083333333,-97.18667500000001,51,207,SHIP-320,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:01:00.000Z,TRK-1034,34.23427083333333,-97.18667500000001,55,127,SHIP-321,,
14,2026-01-11T13:00:00.000Z,2026-01-11T13:03:00.000Z,TRK-1035,34.23427083333333,-97.18667500000001,55,255,SHIP-322,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:13:00.000Z,TRK-1024,32.855163636363635,-96.67163636363635,48,37,SHIP-311,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:04:00.000Z,TRK-1025,32.855163636363635,-96.67163636363635,54,59,SHIP-312,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:11:00.000Z,TRK-1026,32.855163636363635,-96.67163636363635,45,190,SHIP-313,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:15:00.000Z,TRK-1027,31.087571999999998,-95.997768,56,235,SHIP-314,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:11:00.000Z,TRK-1028,31.087571999999998,-95.997768,62,88,SHIP-315,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:01:00.000Z,TRK-1029,31.087571999999998,-95.997768,56,54,,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:00:00.000Z,TRK-1030,30.899244,-97.747096,49,274,SHIP-317,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:10:00.000Z,TRK-1031,30.899244,-97.747096,58,95,,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:02:00.000Z,TRK-1032,30.899244,-97.747096,52,302,SHIP-319,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:04:00.000Z,TRK-1033,34.34639166666666,-97.21665,57,82,SHIP-320,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:01:00.000Z,TRK-1034,34.34639166666666,-97.21665,59,337,SHIP-321,,
15,2026-01-11T14:00:00.000Z,2026-01-11T14:14:00.000Z,TRK-1035,34.34639166666666,-97.21665,56,201,SHIP-322,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:08:00.000Z,TRK-1024,32.86076818181818,-96.66268181818181,55,142,SHIP-311,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:08:00.000Z,TRK-1025,32.86076818181818,-96.66268181818181,59,7,SHIP-312,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:13:00.000Z,TRK-1026,32.86076818181818,-96.66268181818181,61,128,,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:15:00.000Z,TRK-1027,30.96692,-95.94068,62,187,SHIP-314,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:06:00.000Z,TRK-1028,30.96692,-95.94068,59,286,SHIP-315,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:11:00.000Z,TRK-1029,30.96692,-95.94068,47,247,SHIP-316,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:12:00.000Z,TRK-1030,30.76514,-97.81496,58,42,SHIP-317,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:04:00.000Z,TRK-1032,30.76514,-97.81496,53,258,SHIP-319,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:14:00.000Z,TRK-1033,34.4585125,-97.246625,57,306,SHIP-320,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:05:00.000Z,TRK-1034,34.4585125,-97.246625,52,239,SHIP-321,,
16,2026-01-11T15:00:00.000Z,2026-01-11T15:15:00.000Z,TRK-1035,34.4585125,-97.246625,47,123,SHIP-322,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:11:00.000Z,TRK-1024,32.866372727272726,-96.65372727272727,51,95,SHIP-311,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:05:00.000Z,TRK-1026,32.866372727272726,-96.65372727272727,55,91,SHIP-313,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:10:00.000Z,TRK-1027,30.846268,-95.883592,55,4,SHIP-314,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:14:00.000Z,TRK-1028,30.846268,-95.883592,54,268,SHIP-315,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:11:00.000Z,TRK-1029,30.846268,-95.883592,59,153,,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:09:00.000Z,TRK-1030,30.631035999999998,-97.882824,56,138,SHIP-317,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:07:00.000Z,TRK-1031,30.631035999999998,-97.882824,57,112,SHIP-318,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:08:00.000Z,TRK-1032,30.631035999999998,-97.882824,58,167,,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:01:00.000Z,TRK-1033,34.57063333333333,-97.2766,58,102,SHIP-320,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:04:00.000Z,TRK-1034,34.57063333333333,-97.2766,52,85,SHIP-321,,
17,2026-01-11T16:00:00.000Z,2026-01-11T16:04:00.000Z,TRK-1035,34.57063333333333,-97.2766,57,282,SHIP-322,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:05:00.000Z,TRK-1024,32.87197727272727,-96.64477272727272,47,285,SHIP-311,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:12:00.000Z,TRK-1025,32.87197727272727,-96.64477272727272,50,21,SHIP-312,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:03:00.000Z,TRK-1026,32.87197727272727,-96.64477272727272,47,126,SHIP-313,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:12:00.000Z,TRK-1027,30.725616,-95.826504,58,290,SHIP-314,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:13:00.000Z,TRK-1028,30.725616,-95.826504,48,297,SHIP-315,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:14:00.000Z,TRK-1029,30.725616,-95.826504,49,325,SHIP-316,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:00:00.000Z,TRK-1030,30.496931999999997,-97.950688,52,62,SHIP-317,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:01:00.000Z,TRK-1031,30.496931999999997,-97.950688,46,319,SHIP-318,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:09:00.000Z,TRK-1032,30.496931999999997,-97.950688,56,306,,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:10:00.000Z,TRK-1033,34.68275416666666,-97.30657500000001,45,184,SHIP-320,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:05:00.000Z,TRK-1034,34.68275416666666,-97.30657500000001,52,104,SHIP-321,,
18,2026-01-11T17:00:00.000Z,2026-01-11T17:13:00.000Z,TRK-1035,34.68275416666666,-97.30657500000001,60,240,SHIP-322,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:06:00.000Z,TRK-1024,32.87758181818182,-96.63581818181818,58,343,,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:05:00.000Z,TRK-1025,32.87758181818182,-96.63581818181818,58,246,,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:14:00.000Z,TRK-1026,32.87758181818182,-96.63581818181818,48,351,SHIP-313,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:05:00.000Z,TRK-1027,30.604964,-95.76941599999999,48,286,SHIP-314,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:05:00.000Z,TRK-1028,30.604964,-95.76941599999999,49,78,SHIP-315,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:12:00.000Z,TRK-1030,30.362828,-98.018552,54,225,SHIP-317,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:03:00.000Z,TRK-1032,30.362828,-98.018552,49,288,SHIP-319,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:06:00.000Z,TRK-1033,34.794875,-97.33655,62,116,SHIP-320,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:15:00.000Z,TRK-1034,34.794875,-97.33655,57,0,SHIP-321,,
19,2026-01-11T18:00:00.000Z,2026-01-11T18:13:00.000Z,TRK-1035,34.794875,-97.33655,60,92,SHIP-322,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:00:00.000Z,TRK-1024,32.88318636363636,-96.62686363636364,48,147,SHIP-311,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:15:00.000Z,TRK-1025,32.88318636363636,-96.62686363636364,55,52,,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:04:00.000Z,TRK-1027,30.484312,-95.712328,56,123,SHIP-314,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:04:00.000Z,TRK-1028,30.484312,-95.712328,58,180,SHIP-315,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:05:00.000Z,TRK-1029,30.484312,-95.712328,47,10,,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:10:00.000Z,TRK-1030,30.228724,-98.086416,56,127,SHIP-317,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:01:00.000Z,TRK-1031,30.228724,-98.086416,53,151,SHIP-318,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:04:00.000Z,TRK-1032,30.228724,-98.086416,57,301,SHIP-319,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:15:00.000Z,TRK-1033,34.90699583333333,-97.366525,46,265,,,
20,2026-01-11T19:00:00.000Z,2026-01-11T19:06:00.000Z,TRK-1034,34.90699583333333,-97.366525,46,98,SHIP-321,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:14:00.000Z,TRK-1024,32.88879090909091,-96.61790909090908,62,76,SHIP-311,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:04:00.000Z,TRK-1025,32.88879090909091,-96.61790909090908,61,331,SHIP-312,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:10:00.000Z,TRK-1026,32.88879090909091,-96.61790909090908,47,12,SHIP-313,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:13:00.000Z,TRK-1027,30.36366,-95.65523999999999,57,347,SHIP-314,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:13:00.000Z,TRK-1028,30.36366,-95.65523999999999,47,219,,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:12:00.000Z,TRK-1029,30.36366,-95.65523999999999,58,263,SHIP-316,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:06:00.000Z,TRK-1030,30.09462,-98.15428,47,328,SHIP-317,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:06:00.000Z,TRK-1032,30.09462,-98.15428,50,141,SHIP-319,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:00:00.000Z,TRK-1033,35.01911666666666,-97.3965,59,194,SHIP-320,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:13:00.000Z,TRK-1034,35.01911666666666,-97.3965,47,90,SHIP-321,,
21,2026-01-11T20:00:00.000Z,2026-01-11T20:03:00.000Z,TRK-1035,35.01911666666666,-97.3965,58,44,,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:07:00.000Z,TRK-1024,32.89439545454545,-96.60895454545454,52,321,SHIP-311,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:13:00.000Z,TRK-1025,32.89439545454545,-96.60895454545454,62,109,SHIP-312,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:15:00.000Z,TRK-1026,32.89439545454545,-96.60895454545454,48,290,SHIP-313,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:12:00.000Z,TRK-1027,30.243008,-95.598152,50,75,,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:00:00.000Z,TRK-1028,30.243008,-95.598152,48,347,SHIP-315,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:04:00.000Z,TRK-1029,30.243008,-95.598152,48,145,,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:15:00.000Z,TRK-1030,29.960516,-98.222144,53,271,,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:07:00.000Z,TRK-1031,29.960516,-98.222144,50,154,SHIP-318,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:09:00.000Z,TRK-1032,29.960516,-98.222144,49,251,SHIP-319,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:04:00.000Z,TRK-1033,35.1312375,-97.42647500000001,59,113,SHIP-320,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:01:00.000Z,TRK-1034,35.1312375,-97.42647500000001,45,301,SHIP-321,,
22,2026-01-11T21:00:00.000Z,2026-01-11T21:13:00.000Z,TRK-1035,35.1312375,-97.42647500000001,60,218,SHIP-322,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:12:00.000Z,TRK-1027,30.122356,-95.54106399999999,59,193,SHIP-314,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:13:00.000Z,TRK-1028,30.122356,-95.54106399999999,60,78,SHIP-315,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:09:00.000Z,TRK-1029,30.122356,-95.54106399999999,62,147,SHIP-316,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:03:00.000Z,TRK-1030,29.826411999999998,-98.290008,53,304,,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:13:00.000Z,TRK-1031,29.826411999999998,-98.290008,47,188,,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:15:00.000Z,TRK-1032,29.826411999999998,-98.290008,52,348,,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:02:00.000Z,TRK-1033,35.24335833333333,-97.45645,47,296,SHIP-320,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:11:00.000Z,TRK-1034,35.24335833333333,-97.45645,60,31,SHIP-321,,
23,2026-01-11T22:00:00.000Z,2026-01-11T22:12:00.000Z,TRK-1035,35.24335833333333,-97.45645,61,75,SHIP-322,,
24,2026-01-11T23:00:00.000Z,2026-01-11T23:00:00.000Z,TRK-1027,30.001704,-95.483976,50,347,SHIP-314,,
24,2026-01-11T23:00:00.000Z,2026-01-11T23:07:00.000Z,TRK-1028,30.001704,-95.483976,55,348,SHIP-315,,
24,2026-01-11T23:00:00.000Z,2026-01-11T23:15:00.000Z,TRK-1029,30.001704,-95.483976,48,180,SHIP-316,,
24,2026-01-11T23:00:00.000Z,2026-01-11T23:14:00.000Z,TRK-1030,29.692307999999997,-98.357872,45,308,SHIP-317,,
24,2026-01-11T23:00:00.000Z,2026-01-11T23:05:00.000Z,TRK-1031,29.692307999999997,-98.357872,59,119,,,
24,2026-01-11T23:00:00.000Z,2026-01-11T23:03:00.000Z,TRK-1032,29.692307999999997,-98.357872,62,69,,,
