seq,event_ts,ingest_ts,facility_id,txn_type,sku,qty,shipment_ref,dock_door
1038,2026-01-17T04:00:00.000Z,2026-01-17T04:07:00.000Z,DC_OKC,pick,SKU_BAR,18,,
1028,2026-01-17T05:00:00.000Z,2026-01-17T05:07:00.000Z,DC_DAL,pick,SKU_CHIP,52,,
1029,2026-01-17T05:00:00.000Z,2026-01-17T05:02:00.000Z,DC_DAL,pick,SKU_COLA,75,,
1030,2026-01-17T05:00:00.000Z,2026-01-17T05:06:00.000Z,DC_DAL,pick,SKU_BAR,34,,
1039,2026-01-17T05:00:00.000Z,2026-01-17T05:05:00.000Z,DC_HOU,pick,SKU_CHIP,48,,
1040,2026-01-17T05:00:00.000Z,2026-01-17T05:03:00.000Z,DC_HOU,pick,SKU_COLA,69,,
1041,2026-01-17T05:00:00.000Z,2026-01-17T05:08:00.000Z,DC_HOU,pick,SKU_BAR,31,,
1039,2026-01-17T05:00:00.000Z,2026-01-17T05:05:00.000Z,DC_SAT,pick,SKU_CHIP,36,,
1040,2026-01-17T05:00:00.000Z,2026-01-17T05:08:00.000Z,DC_SAT,pick,SKU_COLA,52,,
1041,2026-01-17T05:00:00.000Z,2026-01-17T05:03:00.000Z,DC_SAT,pick,SKU_BAR,23,,
1039,2026-01-17T05:00:00.000Z,2026-01-17T05:06:00.000Z,DC_OKC,pick,SKU_CHIP,28,,
1040,2026-01-17T05:00:00.000Z,2026-01-17T05:07:00.000Z,DC_OKC,pick,SKU_COLA,40,,
1041,2026-01-17T05:00:00.000Z,2026-01-17T05:05:00.000Z,DC_OKC,pick,SKU_BAR,18,,
1031,2026-01-17T05:00:00.000Z,2026-01-17T05:02:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,314,SHIP-647,
1032,2026-01-17T05:00:00.000Z,2026-01-17T05:00:00.000Z,DC_DAL,ship_confirm,SKU_COLA,448,SHIP-648,
1033,2026-01-17T05:00:00.000Z,2026-01-17T05:03:00.000Z,DC_DAL,ship_confirm,SKU_BAR,202,SHIP-649,
1042,2026-01-17T05:00:00.000Z,2026-01-17T05:04:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,290,SHIP-650,
1043,2026-01-17T05:00:00.000Z,2026-01-17T05:00:00.000Z,DC_HOU,ship_confirm,SKU_COLA,414,SHIP-651,
1044,2026-01-17T05:00:00.000Z,2026-01-17T05:00:00.000Z,DC_HOU,ship_confirm,SKU_BAR,186,SHIP-652,
1042,2026-01-17T05:00:00.000Z,2026-01-17T05:01:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,217,SHIP-653,
1043,2026-01-17T05:00:00.000Z,2026-01-17T05:08:00.000Z,DC_SAT,ship_confirm,SKU_COLA,310,SHIP-654,
1044,2026-01-17T05:00:00.000Z,2026-01-17T05:02:00.000Z,DC_SAT,ship_confirm,SKU_BAR,140,SHIP-655,
1042,2026-01-17T05:00:00.000Z,2026-01-17T05:00:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,169,SHIP-656,
1043,2026-01-17T05:00:00.000Z,2026-01-17T05:02:00.000Z,DC_OKC,ship_confirm,SKU_COLA,242,SHIP-657,
1044,2026-01-17T05:00:00.000Z,2026-01-17T05:00:00.000Z,DC_OKC,ship_confirm,SKU_BAR,109,SHIP-658,
1034,2026-01-17T06:00:00.000Z,2026-01-17T06:03:00.000Z,DC_DAL,pick,SKU_CHIP,52,,
1035,2026-01-17T06:00:00.000Z,2026-01-17T06:06:00.000Z,DC_DAL,pick,SKU_COLA,75,,
1036,2026-01-17T06:00:00.000Z,2026-01-17T06:04:00.000Z,DC_DAL,pick,SKU_BAR,34,,
1045,2026-01-17T06:00:00.000Z,2026-01-17T06:07:00.000Z,DC_HOU,pick,SKU_CHIP,48,,
1046,2026-01-17T06:00:00.000Z,2026-01-17T06:08:00.000Z,DC_HOU,pick,SKU_COLA,69,,
1047,2026-01-17T06:00:00.000Z,2026-01-17T06:07:00.000Z,DC_HOU,pick,SKU_BAR,31,,
1045,2026-01-17T06:00:00.000Z,2026-01-17T06:01:00.000Z,DC_SAT,pick,SKU_CHIP,36,,
1046,2026-01-17T06:00:00.000Z,2026-01-17T06:07:00.000Z,DC_SAT,pick,SKU_COLA,52,,
1047,2026-01-17T06:00:00.000Z,2026-01-17T06:00:00.000Z,DC_SAT,pick,SKU_BAR,23,,
1045,2026-01-17T06:00:00.000Z,2026-01-17T06:06:00.000Z,DC_OKC,pick,SKU_CHIP,28,,
1046,2026-01-17T06:00:00.000Z,2026-01-17T06:05:00.000Z,DC_OKC,pick,SKU_COLA,40,,
1047,2026-01-17T06:00:00.000Z,2026-01-17T06:07:00.000Z,DC_OKC,pick,SKU_BAR,18,,
1037,2026-01-17T07:00:00.000Z,2026-01-17T07:05:00.000Z,DC_DAL,pick,SKU_CHIP,66,,
1038,2026-01-17T07:00:00.000Z,2026-01-17T07:02:00.000Z,DC_DAL,pick,SKU_COLA,94,,
1039,2026-01-17T07:00:00.000Z,2026-01-17T07:08:00.000Z,DC_DAL,pick,SKU_BAR,42,,
1048,2026-01-17T07:00:00.000Z,2026-01-17T07:06:00.000Z,DC_HOU,pick,SKU_CHIP,61,,
1049,2026-01-17T07:00:00.000Z,2026-01-17T07:00:00.000Z,DC_HOU,pick,SKU_COLA,87,,
1050,2026-01-17T07:00:00.000Z,2026-01-17T07:08:00.000Z,DC_HOU,pick,SKU_BAR,39,,
1048,2026-01-17T07:00:00.000Z,2026-01-17T07:01:00.000Z,DC_SAT,pick,SKU_CHIP,46,,
1049,2026-01-17T07:00:00.000Z,2026-01-17T07:07:00.000Z,DC_SAT,pick,SKU_COLA,65,,
1050,2026-01-17T07:00:00.000Z,2026-01-17T07:03:00.000Z,DC_SAT,pick,SKU_BAR,29,,
1048,2026-01-17T07:00:00.000Z,2026-01-17T07:07:00.000Z,DC_OKC,pick,SKU_CHIP,35,,
1049,2026-01-17T07:00:00.000Z,2026-01-17T07:01:00.000Z,DC_OKC,pick,SKU_COLA,51,,
1050,2026-01-17T07:00:00.000Z,2026-01-17T07:02:00.000Z,DC_OKC,pick,SKU_BAR,23,,
1040,2026-01-17T08:00:00.000Z,2026-01-17T08:06:00.000Z,DC_DAL,pick,SKU_CHIP,78,,
1041,2026-01-17T08:00:00.000Z,2026-01-17T08:03:00.000Z,DC_DAL,pick,SKU_COLA,112,,
1042,2026-01-17T08:00:00.000Z,2026-01-17T08:08:00.000Z,DC_DAL,pick,SKU_BAR,50,,
1051,2026-01-17T08:00:00.000Z,2026-01-17T08:06:00.000Z,DC_HOU,pick,SKU_CHIP,72,,
1052,2026-01-17T08:00:00.000Z,2026-01-17T08:01:00.000Z,DC_HOU,pick,SKU_COLA,103,,
1053,2026-01-17T08:00:00.000Z,2026-01-17T08:05:00.000Z,DC_HOU,pick,SKU_BAR,47,,
1051,2026-01-17T08:00:00.000Z,2026-01-17T08:08:00.000Z,DC_SAT,pick,SKU_CHIP,54,,
1052,2026-01-17T08:00:00.000Z,2026-01-17T08:08:00.000Z,DC_SAT,pick,SKU_COLA,78,,
1053,2026-01-17T08:00:00.000Z,2026-01-17T08:08:00.000Z,DC_SAT,pick,SKU_BAR,35,,
1051,2026-01-17T08:00:00.000Z,2026-01-17T08:02:00.000Z,DC_OKC,pick,SKU_CHIP,42,,
1052,2026-01-17T08:00:00.000Z,2026-01-17T08:01:00.000Z,DC_OKC,pick,SKU_COLA,60,,
1053,2026-01-17T08:00:00.000Z,2026-01-17T08:08:00.000Z,DC_OKC,pick,SKU_BAR,27,,
1043,2026-01-17T09:00:00.000Z,2026-01-17T09:08:00.000Z,DC_DAL,pick,SKU_CHIP,89,,
1044,2026-01-17T09:00:00.000Z,2026-01-17T09:06:00.000Z,DC_DAL,pick,SKU_COLA,128,,
1045,2026-01-17T09:00:00.000Z,2026-01-17T09:07:00.000Z,DC_DAL,pick,SKU_BAR,57,,
1054,2026-01-17T09:00:00.000Z,2026-01-17T09:08:00.000Z,DC_HOU,pick,SKU_CHIP,82,,
1055,2026-01-17T09:00:00.000Z,2026-01-17T09:05:00.000Z,DC_HOU,pick,SKU_COLA,118,,
1056,2026-01-17T09:00:00.000Z,2026-01-17T09:02:00.000Z,DC_HOU,pick,SKU_BAR,53,,
1054,2026-01-17T09:00:00.000Z,2026-01-17T09:01:00.000Z,DC_SAT,pick,SKU_CHIP,62,,
1055,2026-01-17T09:00:00.000Z,2026-01-17T09:06:00.000Z,DC_SAT,pick,SKU_COLA,88,,
1056,2026-01-17T09:00:00.000Z,2026-01-17T09:05:00.000Z,DC_SAT,pick,SKU_BAR,40,,
1054,2026-01-17T09:00:00.000Z,2026-01-17T09:03:00.000Z,DC_OKC,pick,SKU_CHIP,48,,
1055,2026-01-17T09:00:00.000Z,2026-01-17T09:06:00.000Z,DC_OKC,pick,SKU_COLA,69,,
1056,2026-01-17T09:00:00.000Z,2026-01-17T09:00:00.000Z,DC_OKC,pick,SKU_BAR,31,,
1046,2026-01-17T10:00:00.000Z,2026-01-17T10:02:00.000Z,DC_DAL,pick,SKU_CHIP,98,,
1047,2026-01-17T10:00:00.000Z,2026-01-17T10:03:00.000Z,DC_DAL,pick,SKU_COLA,139,,
1048,2026-01-17T10:00:00.000Z,2026-01-17T10:03:00.000Z,DC_DAL,pick,SKU_BAR,63,,
1057,2026-01-17T10:00:00.000Z,2026-01-17T10:04:00.000Z,DC_HOU,pick,SKU_CHIP,90,,
1058,2026-01-17T10:00:00.000Z,2026-01-17T10:07:00.000Z,DC_HOU,pick,SKU_COLA,129,,
1059,2026-01-17T10:00:00.000Z,2026-01-17T10:01:00.000Z,DC_HOU,pick,SKU_BAR,58,,
1057,2026-01-17T10:00:00.000Z,2026-01-17T10:06:00.000Z,DC_SAT,pick,SKU_CHIP,68,,
1058,2026-01-17T10:00:00.000Z,2026-01-17T10:05:00.000Z,DC_SAT,pick,SKU_COLA,97,,
1059,2026-01-17T10:00:00.000Z,2026-01-17T10:01:00.000Z,DC_SAT,pick,SKU_BAR,43,,
1057,2026-01-17T10:00:00.000Z,2026-01-17T10:04:00.000Z,DC_OKC,pick,SKU_CHIP,53,,
1058,2026-01-17T10:00:00.000Z,2026-01-17T10:07:00.000Z,DC_OKC,pick,SKU_COLA,75,,
1059,2026-01-17T10:00:00.000Z,2026-01-17T10:02:00.000Z,DC_OKC,pick,SKU_BAR,34,,
1049,2026-01-17T11:00:00.000Z,2026-01-17T11:04:00.000Z,DC_DAL,pick,SKU_CHIP,103,,
1050,2026-01-17T11:00:00.000Z,2026-01-17T11:08:00.000Z,DC_DAL,pick,SKU_COLA,147,,
1051,2026-01-17T11:00:00.000Z,2026-01-17T11:01:00.000Z,DC_DAL,pick,SKU_BAR,66,,
1060,2026-01-17T11:00:00.000Z,2026-01-17T11:02:00.000Z,DC_HOU,pick,SKU_CHIP,95,,
1061,2026-01-17T11:00:00.000Z,2026-01-17T11:06:00.000Z,DC_HOU,pick,SKU_COLA,136,,
1062,2026-01-17T11:00:00.000Z,2026-01-17T11:03:00.000Z,DC_HOU,pick,SKU_BAR,61,,
1060,2026-01-17T11:00:00.000Z,2026-01-17T11:03:00.000Z,DC_SAT,pick,SKU_CHIP,71,,
1061,2026-01-17T11:00:00.000Z,2026-01-17T11:07:00.000Z,DC_SAT,pick,SKU_COLA,102,,
1062,2026-01-17T11:00:00.000Z,2026-01-17T11:07:00.000Z,DC_SAT,pick,SKU_BAR,46,,
1060,2026-01-17T11:00:00.000Z,2026-01-17T11:06:00.000Z,DC_OKC,pick,SKU_CHIP,55,,
1061,2026-01-17T11:00:00.000Z,2026-01-17T11:05:00.000Z,DC_OKC,pick,SKU_COLA,79,,
1062,2026-01-17T11:00:00.000Z,2026-01-17T11:06:00.000Z,DC_OKC,pick,SKU_BAR,36,,
1052,2026-01-17T11:00:00.000Z,2026-01-17T11:08:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,487,SHIP-659,
1053,2026-01-17T11:00:00.000Z,2026-01-17T11:06:00.000Z,DC_DAL,ship_confirm,SKU_COLA,695,SHIP-660,
1054,2026-01-17T11:00:00.000Z,2026-01-17T11:00:00.000Z,DC_DAL,ship_confirm,SKU_BAR,313,SHIP-661,
1063,2026-01-17T11:00:00.000Z,2026-01-17T11:00:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,449,SHIP-662,
1064,2026-01-17T11:00:00.000Z,2026-01-17T11:04:00.000Z,DC_HOU,ship_confirm,SKU_COLA,642,SHIP-663,
1065,2026-01-17T11:00:00.000Z,2026-01-17T11:06:00.000Z,DC_HOU,ship_confirm,SKU_BAR,289,SHIP-664,
1063,2026-01-17T11:00:00.000Z,2026-01-17T11:02:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,337,SHIP-665,
1064,2026-01-17T11:00:00.000Z,2026-01-17T11:02:00.000Z,DC_SAT,ship_confirm,SKU_COLA,481,SHIP-666,
1065,2026-01-17T11:00:00.000Z,2026-01-17T11:04:00.000Z,DC_SAT,ship_confirm,SKU_BAR,217,SHIP-667,
1063,2026-01-17T11:00:00.000Z,2026-01-17T11:07:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,262,SHIP-668,
1064,2026-01-17T11:00:00.000Z,2026-01-17T11:06:00.000Z,DC_OKC,ship_confirm,SKU_COLA,374,SHIP-669,
1065,2026-01-17T11:00:00.000Z,2026-01-17T11:08:00.000Z,DC_OKC,ship_confirm,SKU_BAR,168,SHIP-670,
1055,2026-01-17T12:00:00.000Z,2026-01-17T12:07:00.000Z,DC_DAL,pick,SKU_CHIP,105,,
1056,2026-01-17T12:00:00.000Z,2026-01-17T12:04:00.000Z,DC_DAL,pick,SKU_COLA,149,,
1057,2026-01-17T12:00:00.000Z,2026-01-17T12:03:00.000Z,DC_DAL,pick,SKU_BAR,67,,
1066,2026-01-17T12:00:00.000Z,2026-01-17T12:04:00.000Z,DC_HOU,pick,SKU_CHIP,97,,
1067,2026-01-17T12:00:00.000Z,2026-01-17T12:04:00.000Z,DC_HOU,pick,SKU_COLA,138,,
1068,2026-01-17T12:00:00.000Z,2026-01-17T12:08:00.000Z,DC_HOU,pick,SKU_BAR,62,,
1066,2026-01-17T12:00:00.000Z,2026-01-17T12:08:00.000Z,DC_SAT,pick,SKU_CHIP,72,,
1067,2026-01-17T12:00:00.000Z,2026-01-17T12:01:00.000Z,DC_SAT,pick,SKU_COLA,103,,
1068,2026-01-17T12:00:00.000Z,2026-01-17T12:04:00.000Z,DC_SAT,pick,SKU_BAR,47,,
1066,2026-01-17T12:00:00.000Z,2026-01-17T12:03:00.000Z,DC_OKC,pick,SKU_CHIP,56,,
1067,2026-01-17T12:00:00.000Z,2026-01-17T12:04:00.000Z,DC_OKC,pick,SKU_COLA,81,,
1068,2026-01-17T12:00:00.000Z,2026-01-17T12:01:00.000Z,DC_OKC,pick,SKU_BAR,36,,
1058,2026-01-17T13:00:00.000Z,2026-01-17T13:05:00.000Z,DC_DAL,pick,SKU_CHIP,103,,
1059,2026-01-17T13:00:00.000Z,2026-01-17T13:04:00.000Z,DC_DAL,pick,SKU_COLA,147,,
1060,2026-01-17T13:00:00.000Z,2026-01-17T13:03:00.000Z,DC_DAL,pick,SKU_BAR,66,,
1069,2026-01-17T13:00:00.000Z,2026-01-17T13:08:00.000Z,DC_HOU,pick,SKU_CHIP,95,,
1070,2026-01-17T13:00:00.000Z,2026-01-17T13:05:00.000Z,DC_HOU,pick,SKU_COLA,136,,
1071,2026-01-17T13:00:00.000Z,2026-01-17T13:07:00.000Z,DC_HOU,pick,SKU_BAR,61,,
1069,2026-01-17T13:00:00.000Z,2026-01-17T13:02:00.000Z,DC_SAT,pick,SKU_CHIP,71,,
1070,2026-01-17T13:00:00.000Z,2026-01-17T13:02:00.000Z,DC_SAT,pick,SKU_COLA,102,,
1071,2026-01-17T13:00:00.000Z,2026-01-17T13:01:00.000Z,DC_SAT,pick,SKU_BAR,46,,
1069,2026-01-17T13:00:00.000Z,2026-01-17T13:05:00.000Z,DC_OKC,pick,SKU_CHIP,55,,
1070,2026-01-17T13:00:00.000Z,2026-01-17T13:00:00.000Z,DC_OKC,pick,SKU_COLA,79,,
1071,2026-01-17T13:00:00.000Z,2026-01-17T13:02:00.000Z,DC_OKC,pick,SKU_BAR,36,,
1061,2026-01-17T14:00:00.000Z,2026-01-17T14:06:00.000Z,DC_DAL,pick,SKU_CHIP,98,,
1062,2026-01-17T14:00:00.000Z,2026-01-17T14:07:00.000Z,DC_DAL,pick,SKU_COLA,139,,
1063,2026-01-17T14:00:00.000Z,2026-01-17T14:08:00.000Z,DC_DAL,pick,SKU_BAR,63,,
1072,2026-01-17T14:00:00.000Z,2026-01-17T14:00:00.000Z,DC_HOU,pick,SKU_CHIP,90,,
1073,2026-01-17T14:00:00.000Z,2026-01-17T14:00:00.000Z,DC_HOU,pick,SKU_COLA,129,,
1074,2026-01-17T14:00:00.000Z,2026-01-17T14:01:00.000Z,DC_HOU,pick,SKU_BAR,58,,
1072,2026-01-17T14:00:00.000Z,2026-01-17T14:00:00.000Z,DC_SAT,pick,SKU_CHIP,68,,
1073,2026-01-17T14:00:00.000Z,2026-01-17T14:04:00.000Z,DC_SAT,pick,SKU_COLA,97,,
1074,2026-01-17T14:00:00.000Z,2026-01-17T14:08:00.000Z,DC_SAT,pick,SKU_BAR,43,,
1072,2026-01-17T14:00:00.000Z,2026-01-17T14:01:00.000Z,DC_OKC,pick,SKU_CHIP,53,,
1073,2026-01-17T14:00:00.000Z,2026-01-17T14:00:00.000Z,DC_OKC,pick,SKU_COLA,75,,
1074,2026-01-17T14:00:00.000Z,2026-01-17T14:08:00.000Z,DC_OKC,pick,SKU_BAR,34,,
1064,2026-01-17T15:00:00.000Z,2026-01-17T15:06:00.000Z,DC_DAL,pick,SKU_CHIP,89,,
1065,2026-01-17T15:00:00.000Z,2026-01-17T15:03:00.000Z,DC_DAL,pick,SKU_COLA,128,,
1066,2026-01-17T15:00:00.000Z,2026-01-17T15:08:00.000Z,DC_DAL,pick,SKU_BAR,57,,
1075,2026-01-17T15:00:00.000Z,2026-01-17T15:07:00.000Z,DC_HOU,pick,SKU_CHIP,82,,
1076,2026-01-17T15:00:00.000Z,2026-01-17T15:07:00.000Z,DC_HOU,pick,SKU_COLA,118,,
1077,2026-01-17T15:00:00.000Z,2026-01-17T15:02:00.000Z,DC_HOU,pick,SKU_BAR,53,,
1075,2026-01-17T15:00:00.000Z,2026-01-17T15:03:00.000Z,DC_SAT,pick,SKU_CHIP,62,,
1076,2026-01-17T15:00:00.000Z,2026-01-17T15:05:00.000Z,DC_SAT,pick,SKU_COLA,88,,
1077,2026-01-17T15:00:00.000Z,2026-01-17T15:04:00.000Z,DC_SAT,pick,SKU_BAR,40,,
1075,2026-01-17T15:00:00.000Z,2026-01-17T15:07:00.000Z,DC_OKC,pick,SKU_CHIP,48,,
1076,2026-01-17T15:00:00.000Z,2026-01-17T15:08:00.000Z,DC_OKC,pick,SKU_COLA,69,,
1077,2026-01-17T15:00:00.000Z,2026-01-17T15:08:00.000Z,DC_OKC,pick,SKU_BAR,31,,
1067,2026-01-17T16:00:00.000Z,2026-01-17T16:05:00.000Z,DC_DAL,pick,SKU_CHIP,78,,
1068,2026-01-17T16:00:00.000Z,2026-01-17T16:01:00.000Z,DC_DAL,pick,SKU_COLA,112,,
1069,2026-01-17T16:00:00.000Z,2026-01-17T16:05:00.000Z,DC_DAL,pick,SKU_BAR,50,,
1078,2026-01-17T16:00:00.000Z,2026-01-17T16:03:00.000Z,DC_HOU,pick,SKU_CHIP,72,,
1079,2026-01-17T16:00:00.000Z,2026-01-17T16:07:00.000Z,DC_HOU,pick,SKU_COLA,103,,
1080,2026-01-17T16:00:00.000Z,2026-01-17T16:06:00.000Z,DC_HOU,pick,SKU_BAR,47,,
1078,2026-01-17T16:00:00.000Z,2026-01-17T16:03:00.000Z,DC_SAT,pick,SKU_CHIP,54,,
1079,2026-01-17T16:00:00.000Z,2026-01-17T16:04:00.000Z,DC_SAT,pick,SKU_COLA,78,,
1080,2026-01-17T16:00:00.000Z,2026-01-17T16:02:00.000Z,DC_SAT,pick,SKU_BAR,35,,
1078,2026-01-17T16:00:00.000Z,2026-01-17T16:07:00.000Z,DC_OKC,pick,SKU_CHIP,42,,
1079,2026-01-17T16:00:00.000Z,2026-01-17T16:02:00.000Z,DC_OKC,pick,SKU_COLA,60,,
1080,2026-01-17T16:00:00.000Z,2026-01-17T16:06:00.000Z,DC_OKC,pick,SKU_BAR,27,,
1070,2026-01-17T17:00:00.000Z,2026-01-17T17:07:00.000Z,DC_DAL,pick,SKU_CHIP,66,,
1071,2026-01-17T17:00:00.000Z,2026-01-17T17:03:00.000Z,DC_DAL,pick,SKU_COLA,94,,
1072,2026-01-17T17:00:00.000Z,2026-01-17T17:07:00.000Z,DC_DAL,pick,SKU_BAR,42,,
1081,2026-01-17T17:00:00.000Z,2026-01-17T17:00:00.000Z,DC_HOU,pick,SKU_CHIP,61,,
1082,2026-01-17T17:00:00.000Z,2026-01-17T17:02:00.000Z,DC_HOU,pick,SKU_COLA,87,,
1083,2026-01-17T17:00:00.000Z,2026-01-17T17:00:00.000Z,DC_HOU,pick,SKU_BAR,39,,
1081,2026-01-17T17:00:00.000Z,2026-01-17T17:05:00.000Z,DC_SAT,pick,SKU_CHIP,46,,
1082,2026-01-17T17:00:00.000Z,2026-01-17T17:04:00.000Z,DC_SAT,pick,SKU_COLA,65,,
1083,2026-01-17T17:00:00.000Z,2026-01-17T17:01:00.000Z,DC_SAT,pick,SKU_BAR,29,,
1081,2026-01-17T17:00:00.000Z,2026-01-17T17:08:00.000Z,DC_OKC,pick,SKU_CHIP,35,,
1082,2026-01-17T17:00:00.000Z,2026-01-17T17:03:00.000Z,DC_OKC,pick,SKU_COLA,51,,
1083,2026-01-17T17:00:00.000Z,2026-01-17T17:07:00.000Z,DC_OKC,pick,SKU_BAR,23,,
1073,2026-01-17T17:00:00.000Z,2026-01-17T17:05:00.000Z,DC_DAL,ship_confirm,SKU_CHIP,539,SHIP-671,
1074,2026-01-17T17:00:00.000Z,2026-01-17T17:01:00.000Z,DC_DAL,ship_confirm,SKU_COLA,770,SHIP-672,
1075,2026-01-17T17:00:00.000Z,2026-01-17T17:08:00.000Z,DC_DAL,ship_confirm,SKU_BAR,346,SHIP-673,
1084,2026-01-17T17:00:00.000Z,2026-01-17T17:06:00.000Z,DC_HOU,ship_confirm,SKU_CHIP,497,SHIP-674,
1085,2026-01-17T17:00:00.000Z,2026-01-17T17:01:00.000Z,DC_HOU,ship_confirm,SKU_COLA,711,SHIP-675,
1086,2026-01-17T17:00:00.000Z,2026-01-17T17:04:00.000Z,DC_HOU,ship_confirm,SKU_BAR,320,SHIP-676,
1084,2026-01-17T17:00:00.000Z,2026-01-17T17:04:00.000Z,DC_SAT,ship_confirm,SKU_CHIP,373,SHIP-677,
1085,2026-01-17T17:00:00.000Z,2026-01-17T17:02:00.000Z,DC_SAT,ship_confirm,SKU_COLA,533,SHIP-678,
1086,2026-01-17T17:00:00.000Z,2026-01-17T17:00:00.000Z,DC_SAT,ship_confirm,SKU_BAR,240,SHIP-679,
1084,2026-01-17T17:00:00.000Z,2026-01-17T17:01:00.000Z,DC_OKC,ship_confirm,SKU_CHIP,290,SHIP-680,
1085,2026-01-17T17:00:00.000Z,2026-01-17T17:07:00.000Z,DC_OKC,ship_confirm,SKU_COLA,414,SHIP-681,
1086,2026-01-17T17:00:00.000Z,2026-01-17T17:00:00.000Z,DC_OKC,ship_confirm,SKU_BAR,187,SHIP-682,
1076,2026-01-17T18:00:00.000Z,2026-01-17T18:00:00.000Z,DC_DAL,pick,SKU_CHIP,52,,
1077,2026-01-17T18:00:00.000Z,2026-01-17T18:04:00.000Z,DC_DAL,pick,SKU_COLA,75,,
1078,2026-01-17T18:00:00.000Z,2026-01-17T18:04:00.000Z,DC_DAL,pick,SKU_BAR,34,,
1087,2026-01-17T18:00:00.000Z,2026-01-17T18:01:00.000Z,DC_HOU,pick,SKU_CHIP,48,,
1088,2026-01-17T18:00:00.000Z,2026-01-17T18:05:00.000Z,DC_HOU,pick,SKU_COLA,69,,
1089,2026-01-17T18:00:00.000Z,2026-01-17T18:00:00.000Z,DC_HOU,pick,SKU_BAR,31,,
1087,2026-01-17T18:00:00.000Z,2026-01-17T18:03:00.000Z,DC_SAT,pick,SKU_CHIP,36,,
1088,2026-01-17T18:00:00.000Z,2026-01-17T18:05:00.000Z,DC_SAT,pick,SKU_COLA,52,,
1089,2026-01-17T18:00:00.000Z,2026-01-17T18:04:00.000Z,DC_SAT,pick,SKU_BAR,23,,
1087,2026-01-17T18:00:00.000Z,2026-01-17T18:03:00.000Z,DC_OKC,pick,SKU_CHIP,28,,
1088,2026-01-17T18:00:00.000Z,2026-01-17T18:06:00.000Z,DC_OKC,pick,SKU_COLA,40,,
1089,2026-01-17T18:00:00.000Z,2026-01-17T18:00:00.000Z,DC_OKC,pick,SKU_BAR,18,,
181,2026-01-17T18:00:00.000Z,2026-01-17T18:00:00.000Z,PLANT_DAL,receipt,SKU_CHIP,9000,RUN-SKU_CHIP-12,
182,2026-01-17T18:00:00.000Z,2026-01-17T18:07:00.000Z,PLANT_DAL,receipt,SKU_COLA,12000,RUN-SKU_COLA-26,
183,2026-01-17T18:00:00.000Z,2026-01-17T18:07:00.000Z,PLANT_DAL,receipt,SKU_BAR,6000,RUN-SKU_BAR-40,
1079,2026-01-17T19:00:00.000Z,2026-01-17T19:02:00.000Z,DC_DAL,pick,SKU_CHIP,52,,
1080,2026-01-17T19:00:00.000Z,2026-01-17T19:06:00.000Z,DC_DAL,pick,SKU_COLA,75,,
1081,2026-01-17T19:00:00.000Z,2026-01-17T19:04:00.000Z,DC_DAL,pick,SKU_BAR,34,,
1090,2026-01-17T19:00:00.000Z,2026-01-17T19:04:00.000Z,DC_HOU,pick,SKU_CHIP,48,,
1091,2026-01-17T19:00:00.000Z,2026-01-17T19:03:00.000Z,DC_HOU,pick,SKU_COLA,69,,
1092,2026-01-17T19:00:00.000Z,2026-01-17T19:05:00.000Z,DC_HOU,pick,SKU_BAR,31,,
1090,2026-01-17T19:00:00.000Z,2026-01-17T19:02:00.000Z,DC_SAT,pick,SKU_CHIP,36,,
1091,2026-01-17T19:00:00.000Z,2026-01-17T19:01:00.000Z,DC_SAT,pick,SKU_COLA,52,,
1092,2026-01-17T19:00:00.000Z,2026-01-17T19:03:00.000Z,DC_SAT,pick,SKU_BAR,23,,
1090,2026-01-17T19:00:00.000Z,2026-01-17T19:08:00.000Z,DC_OKC,pick,SKU_CHIP,28,,
1091,2026-01-17T19:00:00.000Z,2026-01-17T19:01:00.000Z,DC_OKC,pick,SKU_COLA,40,,
1092,2026-01-17T19:00:00.000Z,2026-01-17T19:06:00.000Z,DC_OKC,pick,SKU_BAR,18,,
1082,2026-01-17T20:00:00.000Z,2026-01-17T20:00:00.000Z,DC_DAL,pick,SKU_CHIP,52,,
1083,2026-01-17T20:00:00.000Z,2026-01-17T20:08:00.000Z,DC_DAL,pick,SKU_COLA,75,,
1084,2026-01-17T20:00:00.000Z,2026-01-17T20:06:00.000Z,DC_DAL,pick,SKU_BAR,34,,
1093,2026-01-17T20:00:00.000Z,2026-01-17T20:03:00.000Z,DC_HOU,pick,SKU_CHIP,48,,
1094,2026-01-17T20:00:00.000Z,2026-01-17T20:06:00.000Z,DC_HOU,pick,SKU_COLA,69,,
1095,2026-01-17T20:00:00.000Z,2026-01-17T20:05:00.000Z,DC_HOU,pick,SKU_BAR,31,,
1093,2026-01-17T20:00:00.000Z,2026-01-17T20:06:00.000Z,DC_SAT,pick,SKU_CHIP,36,,
1094,2026-01-17T20:00:00.000Z,2026-01-17T20:02:00.000Z,DC_SAT,pick,SKU_COLA,52,,
